,법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소
15798,4874038029,경상남도,창녕군,영산면,봉암리,48740,38029,경상남도 창녕군 영산면 봉암리
15799,4874039000,경상남도,창녕군,장마면,,48740,39000,경상남도 창녕군 장마면
15800,4874039021,경상남도,창녕군,장마면,강리,48740,39021,경상남도 창녕군 장마면 강리
15801,4874039022,경상남도,창녕군,장마면,유리,48740,39022,경상남도 창녕군 장마면 유리
15802,4874039023,경상남도,창녕군,장마면,장가리,48740,39023,경상남도 창녕군 장마면 장가리
15803,4874039024,경상남도,창녕군,장마면,초곡리,48740,39024,경상남도 창녕군 장마면 초곡리
15804,4874039025,경상남도,창녕군,장마면,산지리,48740,39025,경상남도 창녕군 장마면 산지리
15805,4874039026,경상남도,창녕군,장마면,신구리,48740,39026,경상남도 창녕군 장마면 신구리
15806,4874039027,경상남도,창녕군,장마면,동정리,48740,39027,경상남도 창녕군 장마면 동정리
15807,4874039028,경상남도,창녕군,장마면,대봉리,48740,39028,경상남도 창녕군 장마면 대봉리
15808,4874040000,경상남도,창녕군,도천면,,48740,40000,경상남도 창녕군 도천면
15809,4874040021,경상남도,창녕군,도천면,도천리,48740,40021,경상남도 창녕군 도천면 도천리
15810,4874040022,경상남도,창녕군,도천면,일리,48740,40022,경상남도 창녕군 도천면 일리
15811,4874040023,경상남도,창녕군,도천면,덕곡리,48740,40023,경상남도 창녕군 도천면 덕곡리
15812,4874040024,경상남도,창녕군,도천면,예리,48740,40024,경상남도 창녕군 도천면 예리
15813,4874040025,경상남도,창녕군,도천면,어만리,48740,40025,경상남도 창녕군 도천면 어만리
15814,4874040026,경상남도,창녕군,도천면,논리,48740,40026,경상남도 창녕군 도천면 논리
15815,4874040027,경상남도,창녕군,도천면,우강리,48740,40027,경상남도 창녕군 도천면 우강리
15816,4874040028,경상남도,창녕군,도천면,송진리,48740,40028,경상남도 창녕군 도천면 송진리
15817,4874041000,경상남도,창녕군,길곡면,,48740,41000,경상남도 창녕군 길곡면
15818,4874041021,경상남도,창녕군,길곡면,증산리,48740,41021,경상남도 창녕군 길곡면 증산리
15819,4874041022,경상남도,창녕군,길곡면,오호리,48740,41022,경상남도 창녕군 길곡면 오호리
15820,4874041023,경상남도,창녕군,길곡면,길곡리,48740,41023,경상남도 창녕군 길곡면 길곡리
15821,4874041024,경상남도,창녕군,길곡면,마천리,48740,41024,경상남도 창녕군 길곡면 마천리
15822,4874042000,경상남도,창녕군,부곡면,,48740,42000,경상남도 창녕군 부곡면
15823,4874042021,경상남도,창녕군,부곡면,부곡리,48740,42021,경상남도 창녕군 부곡면 부곡리
15824,4874042022,경상남도,창녕군,부곡면,거문리,48740,42022,경상남도 창녕군 부곡면 거문리
15825,4874042023,경상남도,창녕군,부곡면,사창리,48740,42023,경상남도 창녕군 부곡면 사창리
15826,4874042024,경상남도,창녕군,부곡면,온정리,48740,42024,경상남도 창녕군 부곡면 온정리
15827,4874042025,경상남도,창녕군,부곡면,청암리,48740,42025,경상남도 창녕군 부곡면 청암리
15828,4874042026,경상남도,창녕군,부곡면,노리,48740,42026,경상남도 창녕군 부곡면 노리
15829,4874042027,경상남도,창녕군,부곡면,학포리,48740,42027,경상남도 창녕군 부곡면 학포리
15830,4874042028,경상남도,창녕군,부곡면,구산리,48740,42028,경상남도 창녕군 부곡면 구산리
15831,4874042029,경상남도,창녕군,부곡면,비봉리,48740,42029,경상남도 창녕군 부곡면 비봉리
15832,4874042030,경상남도,창녕군,부곡면,수다리,48740,42030,경상남도 창녕군 부곡면 수다리
15833,4882025000,경상남도,고성군,고성읍,,48820,25000,경상남도 고성군 고성읍
15834,4882025021,경상남도,고성군,고성읍,성내리,48820,25021,경상남도 고성군 고성읍 성내리
15835,4882025022,경상남도,고성군,고성읍,서외리,48820,25022,경상남도 고성군 고성읍 서외리
15836,4882025023,경상남도,고성군,고성읍,수남리,48820,25023,경상남도 고성군 고성읍 수남리
15837,4882025024,경상남도,고성군,고성읍,동외리,48820,25024,경상남도 고성군 고성읍 동외리
15838,4882025025,경상남도,고성군,고성읍,송학리,48820,25025,경상남도 고성군 고성읍 송학리
15839,4882025026,경상남도,고성군,고성읍,기월리,48820,25026,경상남도 고성군 고성읍 기월리
15840,4882025027,경상남도,고성군,고성읍,교사리,48820,25027,경상남도 고성군 고성읍 교사리
15841,4882025028,경상남도,고성군,고성읍,무량리,48820,25028,경상남도 고성군 고성읍 무량리
15842,4882025029,경상남도,고성군,고성읍,덕선리,48820,25029,경상남도 고성군 고성읍 덕선리
15843,4882025030,경상남도,고성군,고성읍,대평리,48820,25030,경상남도 고성군 고성읍 대평리
15844,4882025031,경상남도,고성군,고성읍,우산리,48820,25031,경상남도 고성군 고성읍 우산리
15845,4882025032,경상남도,고성군,고성읍,죽계리,48820,25032,경상남도 고성군 고성읍 죽계리
15846,4882025033,경상남도,고성군,고성읍,율대리,48820,25033,경상남도 고성군 고성읍 율대리
15847,4882025034,경상남도,고성군,고성읍,월평리,48820,25034,경상남도 고성군 고성읍 월평리
15848,4882025035,경상남도,고성군,고성읍,신월리,48820,25035,경상남도 고성군 고성읍 신월리
15849,4882025036,경상남도,고성군,고성읍,이당리,48820,25036,경상남도 고성군 고성읍 이당리
15850,4882025037,경상남도,고성군,고성읍,대독리,48820,25037,경상남도 고성군 고성읍 대독리
15851,4882031000,경상남도,고성군,삼산면,,48820,31000,경상남도 고성군 삼산면
15852,4882031021,경상남도,고성군,삼산면,병산리,48820,31021,경상남도 고성군 삼산면 병산리
15853,4882031022,경상남도,고성군,삼산면,두포리,48820,31022,경상남도 고성군 삼산면 두포리
15854,4882031023,경상남도,고성군,삼산면,미룡리,48820,31023,경상남도 고성군 삼산면 미룡리
15855,4882031024,경상남도,고성군,삼산면,삼봉리,48820,31024,경상남도 고성군 삼산면 삼봉리
15856,4882031025,경상남도,고성군,삼산면,장치리,48820,31025,경상남도 고성군 삼산면 장치리
15857,4882031026,경상남도,고성군,삼산면,판곡리,48820,31026,경상남도 고성군 삼산면 판곡리
15858,4882032000,경상남도,고성군,하일면,,48820,32000,경상남도 고성군 하일면
15859,4882032021,경상남도,고성군,하일면,학림리,48820,32021,경상남도 고성군 하일면 학림리
15860,4882032022,경상남도,고성군,하일면,수양리,48820,32022,경상남도 고성군 하일면 수양리
15861,4882032023,경상남도,고성군,하일면,용태리,48820,32023,경상남도 고성군 하일면 용태리
15862,4882032024,경상남도,고성군,하일면,송천리,48820,32024,경상남도 고성군 하일면 송천리
15863,4882032025,경상남도,고성군,하일면,오방리,48820,32025,경상남도 고성군 하일면 오방리
15864,4882032026,경상남도,고성군,하일면,춘암리,48820,32026,경상남도 고성군 하일면 춘암리
15865,4882032027,경상남도,고성군,하일면,동화리,48820,32027,경상남도 고성군 하일면 동화리
15866,4882033000,경상남도,고성군,하이면,,48820,33000,경상남도 고성군 하이면
15867,4882033021,경상남도,고성군,하이면,덕호리,48820,33021,경상남도 고성군 하이면 덕호리
15868,4882033022,경상남도,고성군,하이면,덕명리,48820,33022,경상남도 고성군 하이면 덕명리
15869,4882033023,경상남도,고성군,하이면,월흥리,48820,33023,경상남도 고성군 하이면 월흥리
15870,4882033024,경상남도,고성군,하이면,사곡리,48820,33024,경상남도 고성군 하이면 사곡리
15871,4882033025,경상남도,고성군,하이면,석지리,48820,33025,경상남도 고성군 하이면 석지리
15872,4882033026,경상남도,고성군,하이면,와룡리,48820,33026,경상남도 고성군 하이면 와룡리
15873,4882033027,경상남도,고성군,하이면,봉현리,48820,33027,경상남도 고성군 하이면 봉현리
15874,4882033028,경상남도,고성군,하이면,봉원리,48820,33028,경상남도 고성군 하이면 봉원리
15875,4882034000,경상남도,고성군,상리면,,48820,34000,경상남도 고성군 상리면
15876,4882034021,경상남도,고성군,상리면,척번정리,48820,34021,경상남도 고성군 상리면 척번정리
15877,4882034022,경상남도,고성군,상리면,고봉리,48820,34022,경상남도 고성군 상리면 고봉리
15878,4882034023,경상남도,고성군,상리면,신촌리,48820,34023,경상남도 고성군 상리면 신촌리
15879,4882034024,경상남도,고성군,상리면,오산리,48820,34024,경상남도 고성군 상리면 오산리
15880,4882034025,경상남도,고성군,상리면,동산리,48820,34025,경상남도 고성군 상리면 동산리
15881,4882034026,경상남도,고성군,상리면,망림리,48820,34026,경상남도 고성군 상리면 망림리
15882,4882034027,경상남도,고성군,상리면,무선리,48820,34027,경상남도 고성군 상리면 무선리
15883,4882034028,경상남도,고성군,상리면,자은리,48820,34028,경상남도 고성군 상리면 자은리
15884,4882034029,경상남도,고성군,상리면,부포리,48820,34029,경상남도 고성군 상리면 부포리
15885,4882035000,경상남도,고성군,대가면,,48820,35000,경상남도 고성군 대가면
15886,4882035021,경상남도,고성군,대가면,척정리,48820,35021,경상남도 고성군 대가면 척정리
15887,4882035022,경상남도,고성군,대가면,금산리,48820,35022,경상남도 고성군 대가면 금산리
15888,4882035023,경상남도,고성군,대가면,암전리,48820,35023,경상남도 고성군 대가면 암전리
15889,4882035024,경상남도,고성군,대가면,유흥리,48820,35024,경상남도 고성군 대가면 유흥리
15890,4882035025,경상남도,고성군,대가면,양화리,48820,35025,경상남도 고성군 대가면 양화리
15891,4882035026,경상남도,고성군,대가면,연지리,48820,35026,경상남도 고성군 대가면 연지리
15892,4882035027,경상남도,고성군,대가면,송계리,48820,35027,경상남도 고성군 대가면 송계리
15893,4882035028,경상남도,고성군,대가면,갈천리,48820,35028,경상남도 고성군 대가면 갈천리
15894,4882035029,경상남도,고성군,대가면,신전리,48820,35029,경상남도 고성군 대가면 신전리
15895,4882036000,경상남도,고성군,영현면,,48820,36000,경상남도 고성군 영현면
15896,4882036021,경상남도,고성군,영현면,침점리,48820,36021,경상남도 고성군 영현면 침점리
15897,4882036022,경상남도,고성군,영현면,추계리,48820,36022,경상남도 고성군 영현면 추계리
15898,4882036023,경상남도,고성군,영현면,봉발리,48820,36023,경상남도 고성군 영현면 봉발리
15899,4882036024,경상남도,고성군,영현면,대법리,48820,36024,경상남도 고성군 영현면 대법리
15900,4882036025,경상남도,고성군,영현면,영부리,48820,36025,경상남도 고성군 영현면 영부리
15901,4882036026,경상남도,고성군,영현면,봉림리,48820,36026,경상남도 고성군 영현면 봉림리
15902,4882036027,경상남도,고성군,영현면,신분리,48820,36027,경상남도 고성군 영현면 신분리
15903,4882036028,경상남도,고성군,영현면,연화리,48820,36028,경상남도 고성군 영현면 연화리
15904,4882037000,경상남도,고성군,영오면,,48820,37000,경상남도 고성군 영오면
15905,4882037021,경상남도,고성군,영오면,영대리,48820,37021,경상남도 고성군 영오면 영대리
15906,4882037022,경상남도,고성군,영오면,오서리,48820,37022,경상남도 고성군 영오면 오서리
15907,4882037023,경상남도,고성군,영오면,오동리,48820,37023,경상남도 고성군 영오면 오동리
15908,4882037024,경상남도,고성군,영오면,영산리,48820,37024,경상남도 고성군 영오면 영산리
15909,4882037025,경상남도,고성군,영오면,성곡리,48820,37025,경상남도 고성군 영오면 성곡리
15910,4882037026,경상남도,고성군,영오면,연당리,48820,37026,경상남도 고성군 영오면 연당리
15911,4882037027,경상남도,고성군,영오면,양산리,48820,37027,경상남도 고성군 영오면 양산리
15912,4882038000,경상남도,고성군,개천면,,48820,38000,경상남도 고성군 개천면
15913,4882038021,경상남도,고성군,개천면,청광리,48820,38021,경상남도 고성군 개천면 청광리
15914,4882038022,경상남도,고성군,개천면,나선리,48820,38022,경상남도 고성군 개천면 나선리
15915,4882038023,경상남도,고성군,개천면,가천리,48820,38023,경상남도 고성군 개천면 가천리
15916,4882038024,경상남도,고성군,개천면,봉치리,48820,38024,경상남도 고성군 개천면 봉치리
15917,4882038025,경상남도,고성군,개천면,용안리,48820,38025,경상남도 고성군 개천면 용안리
15918,4882038026,경상남도,고성군,개천면,북평리,48820,38026,경상남도 고성군 개천면 북평리
15919,4882038027,경상남도,고성군,개천면,명성리,48820,38027,경상남도 고성군 개천면 명성리
15920,4882038028,경상남도,고성군,개천면,예성리,48820,38028,경상남도 고성군 개천면 예성리
15921,4882038029,경상남도,고성군,개천면,좌연리,48820,38029,경상남도 고성군 개천면 좌연리
15922,4882039000,경상남도,고성군,구만면,,48820,39000,경상남도 고성군 구만면
15923,4882039021,경상남도,고성군,구만면,효락리,48820,39021,경상남도 고성군 구만면 효락리
15924,4882039022,경상남도,고성군,구만면,주평리,48820,39022,경상남도 고성군 구만면 주평리
15925,4882039023,경상남도,고성군,구만면,화림리,48820,39023,경상남도 고성군 구만면 화림리
15926,4882039024,경상남도,고성군,구만면,저연리,48820,39024,경상남도 고성군 구만면 저연리
15927,4882039025,경상남도,고성군,구만면,용와리,48820,39025,경상남도 고성군 구만면 용와리
15928,4882039026,경상남도,고성군,구만면,광덕리,48820,39026,경상남도 고성군 구만면 광덕리
15929,4882040000,경상남도,고성군,회화면,,48820,40000,경상남도 고성군 회화면
15930,4882040021,경상남도,고성군,회화면,배둔리,48820,40021,경상남도 고성군 회화면 배둔리
15931,4882040022,경상남도,고성군,회화면,당항리,48820,40022,경상남도 고성군 회화면 당항리
15932,4882040023,경상남도,고성군,회화면,봉동리,48820,40023,경상남도 고성군 회화면 봉동리
15933,4882040024,경상남도,고성군,회화면,어신리,48820,40024,경상남도 고성군 회화면 어신리
15934,4882040025,경상남도,고성군,회화면,삼덕리,48820,40025,경상남도 고성군 회화면 삼덕리
15935,4882040026,경상남도,고성군,회화면,녹명리,48820,40026,경상남도 고성군 회화면 녹명리
15936,4882041000,경상남도,고성군,마암면,,48820,41000,경상남도 고성군 마암면
15937,4882041021,경상남도,고성군,마암면,두호리,48820,41021,경상남도 고성군 마암면 두호리
15938,4882041022,경상남도,고성군,마암면,삼락리,48820,41022,경상남도 고성군 마암면 삼락리
15939,4882041023,경상남도,고성군,마암면,보전리,48820,41023,경상남도 고성군 마암면 보전리
15940,4882041024,경상남도,고성군,마암면,화산리,48820,41024,경상남도 고성군 마암면 화산리
15941,4882041025,경상남도,고성군,마암면,도전리,48820,41025,경상남도 고성군 마암면 도전리
15942,4882041026,경상남도,고성군,마암면,장산리,48820,41026,경상남도 고성군 마암면 장산리
15943,4882041027,경상남도,고성군,마암면,성전리,48820,41027,경상남도 고성군 마암면 성전리
15944,4882041028,경상남도,고성군,마암면,신리,48820,41028,경상남도 고성군 마암면 신리
15945,4882041029,경상남도,고성군,마암면,석마리,48820,41029,경상남도 고성군 마암면 석마리
15946,4882042000,경상남도,고성군,동해면,,48820,42000,경상남도 고성군 동해면
15947,4882042021,경상남도,고성군,동해면,장기리,48820,42021,경상남도 고성군 동해면 장기리
15948,4882042022,경상남도,고성군,동해면,양촌리,48820,42022,경상남도 고성군 동해면 양촌리
15949,4882042023,경상남도,고성군,동해면,외산리,48820,42023,경상남도 고성군 동해면 외산리
15950,4882042024,경상남도,고성군,동해면,내산리,48820,42024,경상남도 고성군 동해면 내산리
15951,4882042025,경상남도,고성군,동해면,용정리,48820,42025,경상남도 고성군 동해면 용정리
15952,4882042026,경상남도,고성군,동해면,장좌리,48820,42026,경상남도 고성군 동해면 장좌리
15953,4882042027,경상남도,고성군,동해면,봉암리,48820,42027,경상남도 고성군 동해면 봉암리
15954,4882042028,경상남도,고성군,동해면,외곡리,48820,42028,경상남도 고성군 동해면 외곡리
15955,4882042029,경상남도,고성군,동해면,내곡리,48820,42029,경상남도 고성군 동해면 내곡리
15956,4882043000,경상남도,고성군,거류면,,48820,43000,경상남도 고성군 거류면
15957,4882043021,경상남도,고성군,거류면,당동리,48820,43021,경상남도 고성군 거류면 당동리
15958,4882043022,경상남도,고성군,거류면,신용리,48820,43022,경상남도 고성군 거류면 신용리
15959,4882043023,경상남도,고성군,거류면,화당리,48820,43023,경상남도 고성군 거류면 화당리
15960,4882043024,경상남도,고성군,거류면,거산리,48820,43024,경상남도 고성군 거류면 거산리
15961,4882043025,경상남도,고성군,거류면,가려리,48820,43025,경상남도 고성군 거류면 가려리
15962,4882043026,경상남도,고성군,거류면,송산리,48820,43026,경상남도 고성군 거류면 송산리
15963,4882043027,경상남도,고성군,거류면,은월리,48820,43027,경상남도 고성군 거류면 은월리
15964,4882043028,경상남도,고성군,거류면,용산리,48820,43028,경상남도 고성군 거류면 용산리
15965,4882043029,경상남도,고성군,거류면,감서리,48820,43029,경상남도 고성군 거류면 감서리
15966,4884025000,경상남도,남해군,남해읍,,48840,25000,경상남도 남해군 남해읍
15967,4884025021,경상남도,남해군,남해읍,북변리,48840,25021,경상남도 남해군 남해읍 북변리
15968,4884025022,경상남도,남해군,남해읍,서변리,48840,25022,경상남도 남해군 남해읍 서변리
15969,4884025023,경상남도,남해군,남해읍,남변리,48840,25023,경상남도 남해군 남해읍 남변리
15970,4884025024,경상남도,남해군,남해읍,차산리,48840,25024,경상남도 남해군 남해읍 차산리
15971,4884025025,경상남도,남해군,남해읍,선소리,48840,25025,경상남도 남해군 남해읍 선소리
15972,4884025026,경상남도,남해군,남해읍,심천리,48840,25026,경상남도 남해군 남해읍 심천리
15973,4884025027,경상남도,남해군,남해읍,아산리,48840,25027,경상남도 남해군 남해읍 아산리
15974,4884025028,경상남도,남해군,남해읍,평현리,48840,25028,경상남도 남해군 남해읍 평현리
15975,4884025029,경상남도,남해군,남해읍,평리,48840,25029,경상남도 남해군 남해읍 평리
15976,4884025030,경상남도,남해군,남해읍,입현리,48840,25030,경상남도 남해군 남해읍 입현리
15977,4884031000,경상남도,남해군,이동면,,48840,31000,경상남도 남해군 이동면
15978,4884031021,경상남도,남해군,이동면,다정리,48840,31021,경상남도 남해군 이동면 다정리
15979,4884031022,경상남도,남해군,이동면,초음리,48840,31022,경상남도 남해군 이동면 초음리
15980,4884031023,경상남도,남해군,이동면,석평리,48840,31023,경상남도 남해군 이동면 석평리
15981,4884031024,경상남도,남해군,이동면,무림리,48840,31024,경상남도 남해군 이동면 무림리
15982,4884031025,경상남도,남해군,이동면,신전리,48840,31025,경상남도 남해군 이동면 신전리
15983,4884031026,경상남도,남해군,이동면,화계리,48840,31026,경상남도 남해군 이동면 화계리
15984,4884031027,경상남도,남해군,이동면,용소리,48840,31027,경상남도 남해군 이동면 용소리
15985,4884031028,경상남도,남해군,이동면,난음리,48840,31028,경상남도 남해군 이동면 난음리
15986,4884032000,경상남도,남해군,상주면,,48840,32000,경상남도 남해군 상주면
15987,4884032021,경상남도,남해군,상주면,양아리,48840,32021,경상남도 남해군 상주면 양아리
15988,4884032022,경상남도,남해군,상주면,상주리,48840,32022,경상남도 남해군 상주면 상주리
15989,4884033000,경상남도,남해군,삼동면,,48840,33000,경상남도 남해군 삼동면
15990,4884033021,경상남도,남해군,삼동면,영지리,48840,33021,경상남도 남해군 삼동면 영지리
15991,4884033022,경상남도,남해군,삼동면,지족리,48840,33022,경상남도 남해군 삼동면 지족리
15992,4884033023,경상남도,남해군,삼동면,금송리,48840,33023,경상남도 남해군 삼동면 금송리
15993,4884033024,경상남도,남해군,삼동면,동천리,48840,33024,경상남도 남해군 삼동면 동천리
15994,4884033025,경상남도,남해군,삼동면,봉화리,48840,33025,경상남도 남해군 삼동면 봉화리
15995,4884033026,경상남도,남해군,삼동면,물건리,48840,33026,경상남도 남해군 삼동면 물건리
15996,4884034000,경상남도,남해군,미조면,,48840,34000,경상남도 남해군 미조면
15997,4884034021,경상남도,남해군,미조면,송정리,48840,34021,경상남도 남해군 미조면 송정리
15998,4884034022,경상남도,남해군,미조면,미조리,48840,34022,경상남도 남해군 미조면 미조리
15999,4884035000,경상남도,남해군,남면,,48840,35000,경상남도 남해군 남면
16000,4884035021,경상남도,남해군,남면,당항리,48840,35021,경상남도 남해군 남면 당항리
16001,4884035022,경상남도,남해군,남면,석교리,48840,35022,경상남도 남해군 남면 석교리
16002,4884035023,경상남도,남해군,남면,홍현리,48840,35023,경상남도 남해군 남면 홍현리
16003,4884035024,경상남도,남해군,남면,선구리,48840,35024,경상남도 남해군 남면 선구리
16004,4884035025,경상남도,남해군,남면,임포리,48840,35025,경상남도 남해군 남면 임포리
16005,4884035026,경상남도,남해군,남면,평산리,48840,35026,경상남도 남해군 남면 평산리
16006,4884035027,경상남도,남해군,남면,덕월리,48840,35027,경상남도 남해군 남면 덕월리
16007,4884035028,경상남도,남해군,남면,상가리,48840,35028,경상남도 남해군 남면 상가리
16008,4884035029,경상남도,남해군,남면,죽전리,48840,35029,경상남도 남해군 남면 죽전리
16009,4884036000,경상남도,남해군,서면,,48840,36000,경상남도 남해군 서면
16010,4884036021,경상남도,남해군,서면,연죽리,48840,36021,경상남도 남해군 서면 연죽리
16011,4884036022,경상남도,남해군,서면,대정리,48840,36022,경상남도 남해군 서면 대정리
16012,4884036023,경상남도,남해군,서면,서호리,48840,36023,경상남도 남해군 서면 서호리
16013,4884036024,경상남도,남해군,서면,서상리,48840,36024,경상남도 남해군 서면 서상리
16014,4884036025,경상남도,남해군,서면,작장리,48840,36025,경상남도 남해군 서면 작장리
16015,4884036026,경상남도,남해군,서면,남상리,48840,36026,경상남도 남해군 서면 남상리
16016,4884036027,경상남도,남해군,서면,노구리,48840,36027,경상남도 남해군 서면 노구리
16017,4884036028,경상남도,남해군,서면,중현리,48840,36028,경상남도 남해군 서면 중현리
16018,4884036029,경상남도,남해군,서면,정포리,48840,36029,경상남도 남해군 서면 정포리
16019,4884037000,경상남도,남해군,고현면,,48840,37000,경상남도 남해군 고현면
16020,4884037021,경상남도,남해군,고현면,이어리,48840,37021,경상남도 남해군 고현면 이어리
16021,4884037022,경상남도,남해군,고현면,대곡리,48840,37022,경상남도 남해군 고현면 대곡리
16022,4884037023,경상남도,남해군,고현면,도마리,48840,37023,경상남도 남해군 고현면 도마리
16023,4884037024,경상남도,남해군,고현면,오곡리,48840,37024,경상남도 남해군 고현면 오곡리
16024,4884037025,경상남도,남해군,고현면,포상리,48840,37025,경상남도 남해군 고현면 포상리
16025,4884037026,경상남도,남해군,고현면,남치리,48840,37026,경상남도 남해군 고현면 남치리
16026,4884037027,경상남도,남해군,고현면,대사리,48840,37027,경상남도 남해군 고현면 대사리
16027,4884037028,경상남도,남해군,고현면,차면리,48840,37028,경상남도 남해군 고현면 차면리
16028,4884037029,경상남도,남해군,고현면,갈화리,48840,37029,경상남도 남해군 고현면 갈화리
16029,4884038000,경상남도,남해군,설천면,,48840,38000,경상남도 남해군 설천면
16030,4884038021,경상남도,남해군,설천면,비란리,48840,38021,경상남도 남해군 설천면 비란리
16031,4884038022,경상남도,남해군,설천면,진목리,48840,38022,경상남도 남해군 설천면 진목리
16032,4884038023,경상남도,남해군,설천면,문항리,48840,38023,경상남도 남해군 설천면 문항리
16033,4884038024,경상남도,남해군,설천면,금음리,48840,38024,경상남도 남해군 설천면 금음리
16034,4884038025,경상남도,남해군,설천면,남양리,48840,38025,경상남도 남해군 설천면 남양리
16035,4884038026,경상남도,남해군,설천면,문의리,48840,38026,경상남도 남해군 설천면 문의리
16036,4884038027,경상남도,남해군,설천면,노량리,48840,38027,경상남도 남해군 설천면 노량리
16037,4884038028,경상남도,남해군,설천면,덕신리,48840,38028,경상남도 남해군 설천면 덕신리
16038,4884039000,경상남도,남해군,창선면,,48840,39000,경상남도 남해군 창선면
16039,4884039021,경상남도,남해군,창선면,상신리,48840,39021,경상남도 남해군 창선면 상신리
16040,4884039022,경상남도,남해군,창선면,동대리,48840,39022,경상남도 남해군 창선면 동대리
16041,4884039023,경상남도,남해군,창선면,당항리,48840,39023,경상남도 남해군 창선면 당항리
16042,4884039024,경상남도,남해군,창선면,대벽리,48840,39024,경상남도 남해군 창선면 대벽리
16043,4884039025,경상남도,남해군,창선면,율도리,48840,39025,경상남도 남해군 창선면 율도리
16044,4884039026,경상남도,남해군,창선면,서대리,48840,39026,경상남도 남해군 창선면 서대리
16045,4884039027,경상남도,남해군,창선면,광천리,48840,39027,경상남도 남해군 창선면 광천리
16046,4884039028,경상남도,남해군,창선면,지족리,48840,39028,경상남도 남해군 창선면 지족리
16047,4884039029,경상남도,남해군,창선면,옥천리,48840,39029,경상남도 남해군 창선면 옥천리
16048,4884039030,경상남도,남해군,창선면,당저리,48840,39030,경상남도 남해군 창선면 당저리
16049,4884039031,경상남도,남해군,창선면,상죽리,48840,39031,경상남도 남해군 창선면 상죽리
16050,4884039032,경상남도,남해군,창선면,수산리,48840,39032,경상남도 남해군 창선면 수산리
16051,4884039033,경상남도,남해군,창선면,부윤리,48840,39033,경상남도 남해군 창선면 부윤리
16052,4884039034,경상남도,남해군,창선면,오용리,48840,39034,경상남도 남해군 창선면 오용리
16053,4884039035,경상남도,남해군,창선면,가인리,48840,39035,경상남도 남해군 창선면 가인리
16054,4884039036,경상남도,남해군,창선면,진동리,48840,39036,경상남도 남해군 창선면 진동리
16055,4885025000,경상남도,하동군,하동읍,,48850,25000,경상남도 하동군 하동읍
16056,4885025021,경상남도,하동군,하동읍,읍내리,48850,25021,경상남도 하동군 하동읍 읍내리
16057,4885025022,경상남도,하동군,하동읍,광평리,48850,25022,경상남도 하동군 하동읍 광평리
16058,4885025023,경상남도,하동군,하동읍,비파리,48850,25023,경상남도 하동군 하동읍 비파리
16059,4885025024,경상남도,하동군,하동읍,신기리,48850,25024,경상남도 하동군 하동읍 신기리
16060,4885025025,경상남도,하동군,하동읍,목도리,48850,25025,경상남도 하동군 하동읍 목도리
16061,4885025026,경상남도,하동군,하동읍,흥룡리,48850,25026,경상남도 하동군 하동읍 흥룡리
16062,4885025027,경상남도,하동군,하동읍,화심리,48850,25027,경상남도 하동군 하동읍 화심리
16063,4885025028,경상남도,하동군,하동읍,두곡리,48850,25028,경상남도 하동군 하동읍 두곡리
16064,4885031000,경상남도,하동군,화개면,,48850,31000,경상남도 하동군 화개면
16065,4885031021,경상남도,하동군,화개면,부춘리,48850,31021,경상남도 하동군 화개면 부춘리
16066,4885031022,경상남도,하동군,화개면,덕은리,48850,31022,경상남도 하동군 화개면 덕은리
16067,4885031023,경상남도,하동군,화개면,탑리,48850,31023,경상남도 하동군 화개면 탑리
16068,4885031024,경상남도,하동군,화개면,삼신리,48850,31024,경상남도 하동군 화개면 삼신리
16069,4885031025,경상남도,하동군,화개면,정금리,48850,31025,경상남도 하동군 화개면 정금리
16070,4885031026,경상남도,하동군,화개면,운수리,48850,31026,경상남도 하동군 화개면 운수리
16071,4885031027,경상남도,하동군,화개면,용강리,48850,31027,경상남도 하동군 화개면 용강리
16072,4885031028,경상남도,하동군,화개면,범왕리,48850,31028,경상남도 하동군 화개면 범왕리
16073,4885031029,경상남도,하동군,화개면,대성리,48850,31029,경상남도 하동군 화개면 대성리
16074,4885032000,경상남도,하동군,악양면,,48850,32000,경상남도 하동군 악양면
16075,4885032021,경상남도,하동군,악양면,미점리,48850,32021,경상남도 하동군 악양면 미점리
16076,4885032022,경상남도,하동군,악양면,축지리,48850,32022,경상남도 하동군 악양면 축지리
16077,4885032023,경상남도,하동군,악양면,신대리,48850,32023,경상남도 하동군 악양면 신대리
16078,4885032024,경상남도,하동군,악양면,신성리,48850,32024,경상남도 하동군 악양면 신성리
16079,4885032025,경상남도,하동군,악양면,신흥리,48850,32025,경상남도 하동군 악양면 신흥리
16080,4885032026,경상남도,하동군,악양면,중대리,48850,32026,경상남도 하동군 악양면 중대리
16081,4885032027,경상남도,하동군,악양면,동매리,48850,32027,경상남도 하동군 악양면 동매리
16082,4885032028,경상남도,하동군,악양면,등촌리,48850,32028,경상남도 하동군 악양면 등촌리
16083,4885032029,경상남도,하동군,악양면,매계리,48850,32029,경상남도 하동군 악양면 매계리
16084,4885032030,경상남도,하동군,악양면,정동리,48850,32030,경상남도 하동군 악양면 정동리
16085,4885032031,경상남도,하동군,악양면,정서리,48850,32031,경상남도 하동군 악양면 정서리
16086,4885032032,경상남도,하동군,악양면,입석리,48850,32032,경상남도 하동군 악양면 입석리
